region_name,tech_id,tech_name,plant_id,unit_size_mw,xcoord,ycoord,index,buffer_in_km,sited_year,retirement_year,lmp_zone,locational_marginal_price_usd_per_mwh,generation_mwh_per_year,operating_cost_usd_per_year,net_operational_value_usd_per_year,interconnection_cost_usd_per_year,net_locational_cost_usd_per_year,capacity_factor_fraction,carbon_capture_rate_fraction,fuel_co2_content_tons_per_btu,fuel_price_usd_per_mmbtu,fuel_price_esc_rate_fraction,heat_rate_btu_per_kWh,lifetime_yrs,operational_life_yrs,variable_om_usd_per_mwh,variable_om_esc_rate_fraction,carbon_tax_usd_per_ton,carbon_tax_esc_rate_fraction,interconnect
california,17,cerf_gas_cc_no-ccs_dry,53021692020,727.0,-2322115.228,718934.1706999999,5302169,5,2020,2065,200001,60.16326360487114,2853911.175282,53.07615079363809,18134903.223605737,140730.9459579231,-17994172.277647816,0.44812785,0.0,5.4935521644211e-08,7.42665801737976,-0.0008,5914.12196,45.0,45.0,51.30190828841231,-0.191,0.0,0.0,wecc
california,17,cerf_gas_cc_no-ccs_dry,52748752020,727.0,-2316115.228,723934.1706999999,5274875,5,2020,2065,200001,60.16326360487114,2853911.175282,53.07615079363809,18134903.223605737,481373.95186393335,-17653529.271741804,0.44812785,0.0,5.4935521644211e-08,7.42665801737976,-0.0008,5914.12196,45.0,45.0,51.30190828841231,-0.191,0.0,0.0,wecc
california,35,cerf_wind_onshore_hubheight080m,95722972020,4.0,-1914115.228,-63065.8293000001,9572297,1,2020,2050,280991,60.57039055426373,11641.05888,0.0,705103.4828267792,0.0,-705103.4828267792,0.332222,0.0,0.0,0.0,0.0,3412.0,30.0,30.0,0.0,0.0,0.0,0.0,wecc
california,35,cerf_wind_onshore_hubheight080m,97142982020,4.0,-1873115.228,-89065.8293000001,9714298,1,2020,2050,280991,60.57039055426373,11641.05888,0.0,705103.4828267792,0.0,-705103.4828267792,0.332222,0.0,0.0,0.0,0.0,3412.0,30.0,30.0,0.0,0.0,0.0,0.0,wecc
california,35,cerf_wind_onshore_hubheight080m,74862922020,4.0,-2199115.228,318934.1706999999,7486292,1,2020,2050,211211,60.59152112286081,11641.05888,0.0,705349.4650199858,44104.87298442752,-661244.5920355583,0.332222,0.0,0.0,0.0,0.0,3412.0,30.0,30.0,0.0,0.0,0.0,0.0,wecc
california,35,cerf_wind_onshore_hubheight080m,98234432020,4.0,-1928115.228,-109065.8293000001,9823443,1,2020,2050,280991,60.57039055426373,11641.05888,0.0,705103.4828267792,44104.87298442752,-660998.6098423518,0.332222,0.0,0.0,0.0,0.0,3412.0,30.0,30.0,0.0,0.0,0.0,0.0,wecc
california,35,cerf_wind_onshore_hubheight080m,90260672020,4.0,-2144115.228,36934.1706999999,9026067,1,2020,2050,261331,60.569444415567744,11641.05888,0.0,705092.4687705106,44104.87298442752,-660987.5957860831,0.332222,0.0,0.0,0.0,0.0,3412.0,30.0,30.0,0.0,0.0,0.0,0.0,wecc
california,35,cerf_wind_onshore_hubheight080m,76336632020,4.0,-2248115.228,291934.1706999999,7633663,1,2020,2050,211211,60.59152112286081,11641.05888,0.0,705349.4650199858,51455.68514849877,-653893.7798714871,0.332222,0.0,0.0,0.0,0.0,3412.0,30.0,30.0,0.0,0.0,0.0,0.0,wecc
california,35,cerf_wind_onshore_hubheight080m,95559182020,4.0,-1913115.228,-60065.8293000001,9555918,1,2020,2050,280991,60.57039055426373,11641.05888,0.0,705103.4828267792,51455.68514849877,-653647.7976782805,0.332222,0.0,0.0,0.0,0.0,3412.0,30.0,30.0,0.0,0.0,0.0,0.0,wecc
california,35,cerf_wind_onshore_hubheight080m,91245912020,4.0,-1900115.228,18934.1706999999,9124591,1,2020,2050,280991,60.57039055426373,11641.05888,0.0,705103.4828267792,51455.68514849877,-653647.7976782805,0.332222,0.0,0.0,0.0,0.0,3412.0,30.0,30.0,0.0,0.0,0.0,0.0,wecc
california,35,cerf_wind_onshore_hubheight080m,98125222020,4.0,-1929115.228,-107065.8293000001,9812522,1,2020,2050,280991,60.57039055426373,11641.05888,0.0,705103.4828267792,62373.71373155012,-642729.7690952291,0.332222,0.0,0.0,0.0,0.0,3412.0,30.0,30.0,0.0,0.0,0.0,0.0,wecc
california,35,cerf_wind_onshore_hubheight080m,90206372020,4.0,-2114115.228,37934.1706999999,9020637,1,2020,2050,261331,60.569444415567744,11641.05888,0.0,705092.4687705106,62373.71373155012,-642718.7550389605,0.332222,0.0,0.0,0.0,0.0,3412.0,30.0,30.0,0.0,0.0,0.0,0.0,wecc
california,35,cerf_wind_onshore_hubheight080m,76063612020,4.0,-2250115.228,296934.1706999999,7606361,1,2020,2050,211211,60.59152112286081,11641.05888,0.0,705349.4650199858,72769.33268680847,-632580.1323331774,0.332222,0.0,0.0,0.0,0.0,3412.0,30.0,30.0,0.0,0.0,0.0,0.0,wecc
california,35,cerf_wind_onshore_hubheight080m,72241752020,4.0,-2236115.228,366934.1706999999,7224175,1,2020,2050,211211,60.59152112286081,11641.05888,0.0,705349.4650199858,72769.33268680847,-632580.1323331774,0.332222,0.0,0.0,0.0,0.0,3412.0,30.0,30.0,0.0,0.0,0.0,0.0,wecc
california,35,cerf_wind_onshore_hubheight080m,90479382020,4.0,-2113115.228,32934.1706999999,9047938,1,2020,2050,261331,60.569444415567744,11641.05888,0.0,705092.4687705106,72769.33268680847,-632323.1360837022,0.332222,0.0,0.0,0.0,0.0,3412.0,30.0,30.0,0.0,0.0,0.0,0.0,wecc
california,35,cerf_wind_onshore_hubheight080m,73388082020,4.0,-2263115.228,345934.1706999999,7338808,1,2020,2050,211211,60.59152112286081,11641.05888,0.0,705349.4650199858,88209.74596885503,-617139.7190511308,0.332222,0.0,0.0,0.0,0.0,3412.0,30.0,30.0,0.0,0.0,0.0,0.0,wecc
california,35,cerf_wind_onshore_hubheight080m,72296292020,4.0,-2242115.228,365934.1706999999,7229629,1,2020,2050,211211,60.59152112286081,11641.05888,0.0,705349.4650199858,88209.74596885503,-617139.7190511308,0.332222,0.0,0.0,0.0,0.0,3412.0,30.0,30.0,0.0,0.0,0.0,0.0,wecc
california,35,cerf_wind_onshore_hubheight080m,73278902020,4.0,-2261115.228,347934.1706999999,7327890,1,2020,2050,211211,60.59152112286081,11641.05888,0.0,705349.4650199858,88209.74596885503,-617139.7190511308,0.332222,0.0,0.0,0.0,0.0,3412.0,30.0,30.0,0.0,0.0,0.0,0.0,wecc
california,35,cerf_wind_onshore_hubheight080m,95722952020,4.0,-1916115.228,-63065.8293000001,9572295,1,2020,2050,280991,60.57039055426373,11641.05888,0.0,705103.4828267792,88209.74596885503,-616893.7368579243,0.332222,0.0,0.0,0.0,0.0,3412.0,30.0,30.0,0.0,0.0,0.0,0.0,wecc
california,35,cerf_wind_onshore_hubheight080m,97142962020,4.0,-1875115.228,-89065.8293000001,9714296,1,2020,2050,280991,60.57039055426373,11641.05888,0.0,705103.4828267792,88209.74596885503,-616893.7368579243,0.332222,0.0,0.0,0.0,0.0,3412.0,30.0,30.0,0.0,0.0,0.0,0.0,wecc
california,35,cerf_wind_onshore_hubheight080m,95832172020,4.0,-1914115.228,-65065.8293000001,9583217,1,2020,2050,280991,60.57039055426373,11641.05888,0.0,705103.4828267792,88209.74596885503,-616893.7368579243,0.332222,0.0,0.0,0.0,0.0,3412.0,30.0,30.0,0.0,0.0,0.0,0.0,wecc
california,35,cerf_wind_onshore_hubheight080m,95067452020,4.0,-1946115.228,-51065.8293000001,9506745,1,2020,2050,280991,60.57039055426373,11641.05888,0.0,705103.4828267792,88209.74596885503,-616893.7368579243,0.332222,0.0,0.0,0.0,0.0,3412.0,30.0,30.0,0.0,0.0,0.0,0.0,wecc
california,35,cerf_wind_onshore_hubheight080m,95176672020,4.0,-1944115.228,-53065.8293000001,9517667,1,2020,2050,280991,60.57039055426373,11641.05888,0.0,705103.4828267792,88209.74596885503,-616893.7368579243,0.332222,0.0,0.0,0.0,0.0,3412.0,30.0,30.0,0.0,0.0,0.0,0.0,wecc
california,35,cerf_wind_onshore_hubheight080m,97143002020,4.0,-1871115.228,-89065.8293000001,9714300,1,2020,2050,280991,60.57039055426373,11641.05888,0.0,705103.4828267792,88209.74596885503,-616893.7368579243,0.332222,0.0,0.0,0.0,0.0,3412.0,30.0,30.0,0.0,0.0,0.0,0.0,wecc
california,35,cerf_wind_onshore_hubheight080m,95285962020,4.0,-1935115.228,-55065.8293000001,9528596,1,2020,2050,280991,60.57039055426373,11641.05888,0.0,705103.4828267792,88209.74596885503,-616893.7368579243,0.332222,0.0,0.0,0.0,0.0,3412.0,30.0,30.0,0.0,0.0,0.0,0.0,wecc
california,35,cerf_wind_onshore_hubheight080m,89116242020,4.0,-1927115.228,57934.1706999999,8911624,1,2020,2050,280991,60.57039055426373,11641.05888,0.0,705103.4828267792,88209.74596885503,-616893.7368579243,0.332222,0.0,0.0,0.0,0.0,3412.0,30.0,30.0,0.0,0.0,0.0,0.0,wecc
california,35,cerf_wind_onshore_hubheight080m,95176632020,4.0,-1948115.228,-53065.8293000001,9517663,1,2020,2050,280991,60.57039055426373,11641.05888,0.0,705103.4828267792,88209.74596885503,-616893.7368579243,0.332222,0.0,0.0,0.0,0.0,3412.0,30.0,30.0,0.0,0.0,0.0,0.0,wecc
california,35,cerf_wind_onshore_hubheight080m,95285852020,4.0,-1946115.228,-55065.8293000001,9528585,1,2020,2050,280991,60.57039055426373,11641.05888,0.0,705103.4828267792,88209.74596885503,-616893.7368579243,0.332222,0.0,0.0,0.0,0.0,3412.0,30.0,30.0,0.0,0.0,0.0,0.0,wecc
california,35,cerf_wind_onshore_hubheight080m,95395142020,4.0,-1937115.228,-57065.8293000001,9539514,1,2020,2050,280991,60.57039055426373,11641.05888,0.0,705103.4828267792,88209.74596885503,-616893.7368579243,0.332222,0.0,0.0,0.0,0.0,3412.0,30.0,30.0,0.0,0.0,0.0,0.0,wecc
california,35,cerf_wind_onshore_hubheight080m,90206052020,4.0,-2146115.228,37934.1706999999,9020605,1,2020,2050,261331,60.569444415567744,11641.05888,0.0,705092.4687705106,88209.74596885503,-616882.7228016556,0.332222,0.0,0.0,0.0,0.0,3412.0,30.0,30.0,0.0,0.0,0.0,0.0,wecc
california,35,cerf_wind_onshore_hubheight080m,85837532020,4.0,-2198115.228,117934.1706999999,8583753,1,2020,2050,261331,60.569444415567744,11641.05888,0.0,705092.4687705106,88209.74596885503,-616882.7228016556,0.332222,0.0,0.0,0.0,0.0,3412.0,30.0,30.0,0.0,0.0,0.0,0.0,wecc
california,35,cerf_wind_onshore_hubheight080m,90206092020,4.0,-2142115.228,37934.1706999999,9020609,1,2020,2050,261331,60.569444415567744,11641.05888,0.0,705092.4687705106,88209.74596885503,-616882.7228016556,0.332222,0.0,0.0,0.0,0.0,3412.0,30.0,30.0,0.0,0.0,0.0,0.0,wecc
california,35,cerf_wind_onshore_hubheight080m,86055932020,4.0,-2198115.228,113934.1706999999,8605593,1,2020,2050,261331,60.569444415567744,11641.05888,0.0,705092.4687705106,88209.74596885503,-616882.7228016556,0.332222,0.0,0.0,0.0,0.0,3412.0,30.0,30.0,0.0,0.0,0.0,0.0,wecc
california,35,cerf_wind_onshore_hubheight080m,77155742020,4.0,-2237115.228,276934.1706999999,7715574,1,2020,2050,230171,60.53973297952416,11641.05888,0.0,704746.5961941179,88209.74596885503,-616536.8502252629,0.332222,0.0,0.0,0.0,0.0,3412.0,30.0,30.0,0.0,0.0,0.0,0.0,wecc
california,35,cerf_wind_onshore_hubheight080m,77046522020,4.0,-2239115.228,278934.1706999999,7704652,1,2020,2050,230171,60.53973297952416,11641.05888,0.0,704746.5961941179,88209.74596885503,-616536.8502252629,0.332222,0.0,0.0,0.0,0.0,3412.0,30.0,30.0,0.0,0.0,0.0,0.0,wecc
california,35,cerf_wind_onshore_hubheight080m,74862942020,4.0,-2197115.228,318934.1706999999,7486294,1,2020,2050,211211,60.59152112286081,11641.05888,0.0,705349.4650199858,98621.49558015502,-606727.9694398307,0.332222,0.0,0.0,0.0,0.0,3412.0,30.0,30.0,0.0,0.0,0.0,0.0,wecc
california,35,cerf_wind_onshore_hubheight080m,74316342020,4.0,-2257115.228,328934.1706999999,7431634,1,2020,2050,216471,60.57577073285216,11641.05888,0.0,705166.1138025122,98621.49558015502,-606544.6182223571,0.332222,0.0,0.0,0.0,0.0,3412.0,30.0,30.0,0.0,0.0,0.0,0.0,wecc
california,35,cerf_wind_onshore_hubheight080m,101401202020,4.0,-1931115.228,-167065.8293000001,10140120,1,2020,2050,280991,60.57039055426373,11641.05888,0.0,705103.4828267792,98621.49558015502,-606481.9872466242,0.332222,0.0,0.0,0.0,0.0,3412.0,30.0,30.0,0.0,0.0,0.0,0.0,wecc
california,35,cerf_wind_onshore_hubheight080m,95777592020,4.0,-1912115.228,-64065.8293000001,9577759,1,2020,2050,280991,60.57039055426373,11641.05888,0.0,705103.4828267792,98621.49558015502,-606481.9872466242,0.332222,0.0,0.0,0.0,0.0,3412.0,30.0,30.0,0.0,0.0,0.0,0.0,wecc
california,35,cerf_wind_onshore_hubheight080m,98234412020,4.0,-1930115.228,-109065.8293000001,9823441,1,2020,2050,280991,60.57039055426373,11641.05888,0.0,705103.4828267792,98621.49558015502,-606481.9872466242,0.332222,0.0,0.0,0.0,0.0,3412.0,30.0,30.0,0.0,0.0,0.0,0.0,wecc
california,35,cerf_wind_onshore_hubheight080m,89170802020,4.0,-1931115.228,56934.1706999999,8917080,1,2020,2050,280991,60.57039055426373,11641.05888,0.0,705103.4828267792,98621.49558015502,-606481.9872466242,0.332222,0.0,0.0,0.0,0.0,3412.0,30.0,30.0,0.0,0.0,0.0,0.0,wecc
california,35,cerf_wind_onshore_hubheight080m,90314552020,4.0,-2216115.228,35934.1706999999,9031455,1,2020,2050,261331,60.569444415567744,11641.05888,0.0,705092.4687705106,98621.49558015502,-606470.9731903556,0.332222,0.0,0.0,0.0,0.0,3412.0,30.0,30.0,0.0,0.0,0.0,0.0,wecc
california,35,cerf_wind_onshore_hubheight080m,90097162020,4.0,-2115115.228,39934.1706999999,9009716,1,2020,2050,261331,60.569444415567744,11641.05888,0.0,705092.4687705106,98621.49558015502,-606470.9731903556,0.332222,0.0,0.0,0.0,0.0,3412.0,30.0,30.0,0.0,0.0,0.0,0.0,wecc
california,35,cerf_wind_onshore_hubheight080m,85892112020,4.0,-2200115.228,116934.1706999999,8589211,1,2020,2050,261331,60.569444415567744,11641.05888,0.0,705092.4687705106,98621.49558015502,-606470.9731903556,0.332222,0.0,0.0,0.0,0.0,3412.0,30.0,30.0,0.0,0.0,0.0,0.0,wecc
california,35,cerf_wind_onshore_hubheight080m,77101102020,4.0,-2241115.228,277934.1706999999,7710110,1,2020,2050,230171,60.53973297952416,11641.05888,0.0,704746.5961941179,98621.49558015502,-606125.1006139629,0.332222,0.0,0.0,0.0,0.0,3412.0,30.0,30.0,0.0,0.0,0.0,0.0,wecc
california,35,cerf_wind_onshore_hubheight080m,71804862020,4.0,-2245115.228,374934.1706999999,7180486,1,2020,2050,211211,60.59152112286081,11641.05888,0.0,705349.4650199858,102911.37029699751,-602438.0947229883,0.332222,0.0,0.0,0.0,0.0,3412.0,30.0,30.0,0.0,0.0,0.0,0.0,wecc
california,35,cerf_wind_onshore_hubheight080m,76282052020,4.0,-2246115.228,292934.1706999999,7628205,1,2020,2050,211211,60.59152112286081,11641.05888,0.0,705349.4650199858,102911.37029699751,-602438.0947229883,0.332222,0.0,0.0,0.0,0.0,3412.0,30.0,30.0,0.0,0.0,0.0,0.0,wecc
california,35,cerf_wind_onshore_hubheight080m,76282012020,4.0,-2250115.228,292934.1706999999,7628201,1,2020,2050,211211,60.59152112286081,11641.05888,0.0,705349.4650199858,102911.37029699751,-602438.0947229883,0.332222,0.0,0.0,0.0,0.0,3412.0,30.0,30.0,0.0,0.0,0.0,0.0,wecc
california,35,cerf_wind_onshore_hubheight080m,89334642020,4.0,-1927115.228,53934.1706999999,8933464,1,2020,2050,280991,60.57039055426373,11641.05888,0.0,705103.4828267792,102911.37029699751,-602192.1125297818,0.332222,0.0,0.0,0.0,0.0,3412.0,30.0,30.0,0.0,0.0,0.0,0.0,wecc
california,35,cerf_wind_onshore_hubheight080m,95558962020,4.0,-1935115.228,-60065.8293000001,9555896,1,2020,2050,280991,60.57039055426373,11641.05888,0.0,705103.4828267792,102911.37029699751,-602192.1125297818,0.332222,0.0,0.0,0.0,0.0,3412.0,30.0,30.0,0.0,0.0,0.0,0.0,wecc
california,35,cerf_wind_onshore_hubheight080m,89225442020,4.0,-1927115.228,55934.1706999999,8922544,1,2020,2050,280991,60.57039055426373,11641.05888,0.0,705103.4828267792,102911.37029699751,-602192.1125297818,0.332222,0.0,0.0,0.0,0.0,3412.0,30.0,30.0,0.0,0.0,0.0,0.0,wecc
california,35,cerf_wind_onshore_hubheight080m,91191332020,4.0,-1898115.228,19934.1706999999,9119133,1,2020,2050,280991,60.57039055426373,11641.05888,0.0,705103.4828267792,102911.37029699751,-602192.1125297818,0.332222,0.0,0.0,0.0,0.0,3412.0,30.0,30.0,0.0,0.0,0.0,0.0,wecc
california,35,cerf_wind_onshore_hubheight080m,85182832020,4.0,-2148115.228,129934.1706999999,8518283,1,2020,2050,261331,60.569444415567744,11641.05888,0.0,705092.4687705106,102911.37029699751,-602181.0984735131,0.332222,0.0,0.0,0.0,0.0,3412.0,30.0,30.0,0.0,0.0,0.0,0.0,wecc
california,35,cerf_wind_onshore_hubheight080m,85182792020,4.0,-2152115.228,129934.1706999999,8518279,1,2020,2050,261331,60.569444415567744,11641.05888,0.0,705092.4687705106,102911.37029699751,-602181.0984735131,0.332222,0.0,0.0,0.0,0.0,3412.0,30.0,30.0,0.0,0.0,0.0,0.0,wecc
california,35,cerf_wind_onshore_hubheight080m,85073612020,4.0,-2150115.228,131934.1706999999,8507361,1,2020,2050,261331,60.569444415567744,11641.05888,0.0,705092.4687705106,102911.37029699751,-602181.0984735131,0.332222,0.0,0.0,0.0,0.0,3412.0,30.0,30.0,0.0,0.0,0.0,0.0,wecc
california,35,cerf_wind_onshore_hubheight080m,95776572020,4.0,-2014115.228,-64065.8293000001,9577657,1,2020,2050,252891,51.02746638920621,11641.05888,0.0,594013.7407339701,0.0,-594013.7407339701,0.332222,0.0,0.0,0.0,0.0,3412.0,30.0,30.0,0.0,0.0,0.0,0.0,wecc
california,35,cerf_wind_onshore_hubheight080m,71695672020,4.0,-2244115.228,376934.1706999999,7169567,1,2020,2050,211211,60.59152112286081,11641.05888,0.0,705349.4650199858,115058.41151018086,-590291.0535098049,0.332222,0.0,0.0,0.0,0.0,3412.0,30.0,30.0,0.0,0.0,0.0,0.0,wecc
california,35,cerf_wind_onshore_hubheight080m,72132382020,4.0,-2253115.228,368934.1706999999,7213238,1,2020,2050,211211,60.59152112286081,11641.05888,0.0,705349.4650199858,115058.41151018086,-590291.0535098049,0.332222,0.0,0.0,0.0,0.0,3412.0,30.0,30.0,0.0,0.0,0.0,0.0,wecc
california,35,cerf_wind_onshore_hubheight080m,95449962020,4.0,-1915115.228,-58065.8293000001,9544996,1,2020,2050,280991,60.57039055426373,11641.05888,0.0,705103.4828267792,115058.41151018086,-590045.0713165984,0.332222,0.0,0.0,0.0,0.0,3412.0,30.0,30.0,0.0,0.0,0.0,0.0,wecc
california,35,cerf_wind_onshore_hubheight080m,89443832020,4.0,-1928115.228,51934.1706999999,8944383,1,2020,2050,280991,60.57039055426373,11641.05888,0.0,705103.4828267792,115058.41151018086,-590045.0713165984,0.332222,0.0,0.0,0.0,0.0,3412.0,30.0,30.0,0.0,0.0,0.0,0.0,wecc
california,35,cerf_wind_onshore_hubheight080m,95504342020,4.0,-1937115.228,-59065.8293000001,9550434,1,2020,2050,280991,60.57039055426373,11641.05888,0.0,705103.4828267792,115058.41151018086,-590045.0713165984,0.332222,0.0,0.0,0.0,0.0,3412.0,30.0,30.0,0.0,0.0,0.0,0.0,wecc
california,35,cerf_wind_onshore_hubheight080m,90370172020,4.0,-2114115.228,34934.1706999999,9037017,1,2020,2050,261331,60.569444415567744,11641.05888,0.0,705092.4687705106,115058.41151018086,-590034.0572603298,0.332222,0.0,0.0,0.0,0.0,3412.0,30.0,30.0,0.0,0.0,0.0,0.0,wecc
california,35,cerf_wind_onshore_hubheight080m,79888542020,4.0,-1957115.228,226934.1706999999,7988854,1,2020,2050,230601,55.046706237994094,11641.05888,0.0,640801.948466552,51455.68514849877,-589346.2633180532,0.332222,0.0,0.0,0.0,0.0,3412.0,30.0,30.0,0.0,0.0,0.0,0.0,wecc
california,35,cerf_wind_onshore_hubheight080m,95285872020,4.0,-1944115.228,-55065.8293000001,9528587,1,2020,2050,280991,60.57039055426373,11641.05888,0.0,705103.4828267792,124747.42746310023,-580356.0553636791,0.332222,0.0,0.0,0.0,0.0,3412.0,30.0,30.0,0.0,0.0,0.0,0.0,wecc
california,35,cerf_wind_onshore_hubheight080m,97033802020,4.0,-1871115.228,-87065.8293000001,9703380,1,2020,2050,280991,60.57039055426373,11641.05888,0.0,705103.4828267792,124747.42746310023,-580356.0553636791,0.332222,0.0,0.0,0.0,0.0,3412.0,30.0,30.0,0.0,0.0,0.0,0.0,wecc
california,35,cerf_wind_onshore_hubheight080m,95067432020,4.0,-1948115.228,-51065.8293000001,9506743,1,2020,2050,280991,60.57039055426373,11641.05888,0.0,705103.4828267792,124747.42746310023,-580356.0553636791,0.332222,0.0,0.0,0.0,0.0,3412.0,30.0,30.0,0.0,0.0,0.0,0.0,wecc
california,35,cerf_wind_onshore_hubheight080m,97252202020,4.0,-1871115.228,-91065.8293000001,9725220,1,2020,2050,280991,60.57039055426373,11641.05888,0.0,705103.4828267792,124747.42746310023,-580356.0553636791,0.332222,0.0,0.0,0.0,0.0,3412.0,30.0,30.0,0.0,0.0,0.0,0.0,wecc
california,35,cerf_wind_onshore_hubheight080m,89007002020,4.0,-1931115.228,59934.1706999999,8900700,1,2020,2050,280991,60.57039055426373,11641.05888,0.0,705103.4828267792,124747.42746310023,-580356.0553636791,0.332222,0.0,0.0,0.0,0.0,3412.0,30.0,30.0,0.0,0.0,0.0,0.0,wecc
california,35,cerf_wind_onshore_hubheight080m,95285832020,4.0,-1948115.228,-55065.8293000001,9528583,1,2020,2050,280991,60.57039055426373,11641.05888,0.0,705103.4828267792,124747.42746310023,-580356.0553636791,0.332222,0.0,0.0,0.0,0.0,3412.0,30.0,30.0,0.0,0.0,0.0,0.0,wecc
california,35,cerf_wind_onshore_hubheight080m,95285942020,4.0,-1937115.228,-55065.8293000001,9528594,1,2020,2050,280991,60.57039055426373,11641.05888,0.0,705103.4828267792,124747.42746310023,-580356.0553636791,0.332222,0.0,0.0,0.0,0.0,3412.0,30.0,30.0,0.0,0.0,0.0,0.0,wecc
california,35,cerf_wind_onshore_hubheight080m,95067472020,4.0,-1944115.228,-51065.8293000001,9506747,1,2020,2050,280991,60.57039055426373,11641.05888,0.0,705103.4828267792,124747.42746310023,-580356.0553636791,0.332222,0.0,0.0,0.0,0.0,3412.0,30.0,30.0,0.0,0.0,0.0,0.0,wecc
california,35,cerf_wind_onshore_hubheight080m,90315252020,4.0,-2146115.228,35934.1706999999,9031525,1,2020,2050,261331,60.569444415567744,11641.05888,0.0,705092.4687705106,124747.42746310023,-580345.0413074105,0.332222,0.0,0.0,0.0,0.0,3412.0,30.0,30.0,0.0,0.0,0.0,0.0,wecc
california,35,cerf_wind_onshore_hubheight080m,90315292020,4.0,-2142115.228,35934.1706999999,9031529,1,2020,2050,261331,60.569444415567744,11641.05888,0.0,705092.4687705106,124747.42746310023,-580345.0413074105,0.332222,0.0,0.0,0.0,0.0,3412.0,30.0,30.0,0.0,0.0,0.0,0.0,wecc
california,35,cerf_wind_onshore_hubheight080m,90096852020,4.0,-2146115.228,39934.1706999999,9009685,1,2020,2050,261331,60.569444415567744,11641.05888,0.0,705092.4687705106,124747.42746310023,-580345.0413074105,0.332222,0.0,0.0,0.0,0.0,3412.0,30.0,30.0,0.0,0.0,0.0,0.0,wecc
california,35,cerf_wind_onshore_hubheight080m,90096892020,4.0,-2142115.228,39934.1706999999,9009689,1,2020,2050,261331,60.569444415567744,11641.05888,0.0,705092.4687705106,124747.42746310023,-580345.0413074105,0.332222,0.0,0.0,0.0,0.0,3412.0,30.0,30.0,0.0,0.0,0.0,0.0,wecc
california,35,cerf_wind_onshore_hubheight080m,85837552020,4.0,-2196115.228,117934.1706999999,8583755,1,2020,2050,261331,60.569444415567744,11641.05888,0.0,705092.4687705106,124747.42746310023,-580345.0413074105,0.332222,0.0,0.0,0.0,0.0,3412.0,30.0,30.0,0.0,0.0,0.0,0.0,wecc
california,35,cerf_wind_onshore_hubheight080m,73115072020,4.0,-2264115.228,350934.1706999999,7311507,1,2020,2050,211211,60.59152112286081,11641.05888,0.0,705349.4650199858,132314.62946870367,-573034.8355512822,0.332222,0.0,0.0,0.0,0.0,3412.0,30.0,30.0,0.0,0.0,0.0,0.0,wecc
california,35,cerf_wind_onshore_hubheight080m,74972122020,4.0,-2199115.228,316934.1706999999,7497212,1,2020,2050,211211,60.59152112286081,11641.05888,0.0,705349.4650199858,132314.62946870367,-573034.8355512822,0.332222,0.0,0.0,0.0,0.0,3412.0,30.0,30.0,0.0,0.0,0.0,0.0,wecc
california,35,cerf_wind_onshore_hubheight080m,71641012020,4.0,-2250115.228,377934.1706999999,7164101,1,2020,2050,211211,60.59152112286081,11641.05888,0.0,705349.4650199858,132314.62946870367,-573034.8355512822,0.332222,0.0,0.0,0.0,0.0,3412.0,30.0,30.0,0.0,0.0,0.0,0.0,wecc
california,35,cerf_wind_onshore_hubheight080m,73278842020,4.0,-2267115.228,347934.1706999999,7327884,1,2020,2050,211211,60.59152112286081,11641.05888,0.0,705349.4650199858,132314.62946870367,-573034.8355512822,0.332222,0.0,0.0,0.0,0.0,3412.0,30.0,30.0,0.0,0.0,0.0,0.0,wecc
california,35,cerf_wind_onshore_hubheight080m,98016032020,4.0,-1928115.228,-105065.8293000001,9801603,1,2020,2050,280991,60.57039055426373,11641.05888,0.0,705103.4828267792,132314.62946870367,-572788.8533580756,0.332222,0.0,0.0,0.0,0.0,3412.0,30.0,30.0,0.0,0.0,0.0,0.0,wecc
california,35,cerf_wind_onshore_hubheight080m,88952422020,4.0,-1929115.228,60934.1706999999,8895242,1,2020,2050,280991,60.57039055426373,11641.05888,0.0,705103.4828267792,132314.62946870367,-572788.8533580756,0.332222,0.0,0.0,0.0,0.0,3412.0,30.0,30.0,0.0,0.0,0.0,0.0,wecc
california,35,cerf_wind_onshore_hubheight080m,101182822020,4.0,-1929115.228,-163065.8293000001,10118282,1,2020,2050,280991,60.57039055426373,11641.05888,0.0,705103.4828267792,132314.62946870367,-572788.8533580756,0.332222,0.0,0.0,0.0,0.0,3412.0,30.0,30.0,0.0,0.0,0.0,0.0,wecc
california,35,cerf_wind_onshore_hubheight080m,85946762020,4.0,-2195115.228,115934.1706999999,8594676,1,2020,2050,261331,60.569444415567744,11641.05888,0.0,705092.4687705106,132314.62946870367,-572777.839301807,0.332222,0.0,0.0,0.0,0.0,3412.0,30.0,30.0,0.0,0.0,0.0,0.0,wecc
california,35,cerf_wind_onshore_hubheight080m,90369872020,4.0,-2144115.228,34934.1706999999,9036987,1,2020,2050,261331,60.569444415567744,11641.05888,0.0,705092.4687705106,132314.62946870367,-572777.839301807,0.332222,0.0,0.0,0.0,0.0,3412.0,30.0,30.0,0.0,0.0,0.0,0.0,wecc
california,35,cerf_wind_onshore_hubheight080m,90042272020,4.0,-2144115.228,40934.1706999999,9004227,1,2020,2050,261331,60.569444415567744,11641.05888,0.0,705092.4687705106,132314.62946870367,-572777.839301807,0.332222,0.0,0.0,0.0,0.0,3412.0,30.0,30.0,0.0,0.0,0.0,0.0,wecc
